Modelo,Clase,FPR,TPR,Threshold,AUC
Logistic Regression,Anxiety_Stress,0.032509752925877766,0.5881397238017871,0.6336697598030412,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.033810143042912875,0.5881397238017871,0.6314820581437627,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.033810143042912875,0.595450852965069,0.6149419552289918,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.035110533159947985,0.595450852965069,0.612764664649613,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.035110533159947985,0.5970755483346872,0.6096490986685101,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.036410923276983094,0.5970755483346872,0.6081674912081607,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.036410923276983094,0.6003249390739236,0.6066388908945611,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0377113133940182,0.6003249390739236,0.6064067323565067,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0377113133940182,0.6051990251827782,0.5944357504193889,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.03901170351105332,0.6051990251827782,0.5930199323982,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.03901170351105332,0.6084484159220146,0.5894587957949828,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04031209362808843,0.6084484159220146,0.5873096233727205,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04031209362808843,0.6092607636068237,0.5869292038213796,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04161248374512354,0.6092607636068237,0.5866961209560655,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04161248374512354,0.6190089358245329,0.5745161362228104,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.044213263979193757,0.6190089358245329,0.5732821091787146,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.044213263979193757,0.6246953696181966,0.5661374061230294,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.045513654096228866,0.6246953696181966,0.5651932570951652,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.045513654096228866,0.6263200649878148,0.5632726068650545,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04681404421326398,0.6263200649878148,0.5629851780621161,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04681404421326398,0.6271324126726239,0.5624195207088564,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04811443433029909,0.6271324126726239,0.5623450061703672,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.04811443433029909,0.6303818034118602,0.5609461158876652,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05071521456436931,0.6303818034118602,0.559837462500694,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05071521456436931,0.6344435418359058,0.55522167305594,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05201560468140442,0.6344435418359058,0.5551093173596205,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05201560468140442,0.6498781478472786,0.5383730325614303,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.053315994798439535,0.6498781478472786,0.5368717152167087,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.053315994798439535,0.6515028432168968,0.5359312312292891,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.054616384915474644,0.6515028432168968,0.5356966172600968,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.054616384915474644,0.6531275385865151,0.5349436196273067,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.055916775032509754,0.6531275385865151,0.5347563694104848,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.055916775032509754,0.6750609260763607,0.5102791253858164,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05721716514954486,0.6750609260763607,0.509507082922402,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05721716514954486,0.6791226645004061,0.5032101408228534,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05851755526657997,0.6791226645004061,0.4988081901521559,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05851755526657997,0.685621445978879,0.4844494579147154,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05981794538361508,0.685621445978879,0.48380564297371825,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.05981794538361508,0.6929325751421609,0.4711514920799453,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0611183355006502,0.6929325751421609,0.4707415943600984,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0611183355006502,0.69374492282697,0.47069318217316447,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06241872561768531,0.69374492282697,0.4703055549832154,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06241872561768531,0.6961819658813972,0.46830531330695124,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06371911573472042,0.6961819658813972,0.4675590659750894,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06371911573472042,0.6969943135662063,0.4663885098506946,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06501950585175553,0.6969943135662063,0.4662362582170754,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06501950585175553,0.6994313566206336,0.4602602626601605,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06762028608582575,0.6994313566206336,0.4580392662320816,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06762028608582575,0.7043054427294883,0.44978543122772396,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06892067620286085,0.7043054427294883,0.4494989314272815,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.06892067620286085,0.7124289195775793,0.4416385564057019,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07022106631989597,0.7124289195775793,0.44014495760176986,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07022106631989597,0.7140536149471974,0.4386298886221525,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07152145643693109,0.7140536149471974,0.43636237793249383,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07152145643693109,0.7213647441104792,0.42660488695996085,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07282184655396619,0.7213647441104792,0.4247168741746621,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07282184655396619,0.7246141348497157,0.42310156798376736,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07672301690507152,0.7246141348497157,0.4172397447909089,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07672301690507152,0.727051177904143,0.41349617265428146,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07802340702210664,0.727051177904143,0.4134472094431913,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07802340702210664,0.7294882209585702,0.40898410106169236,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07932379713914174,0.7294882209585702,0.408532391769559,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.07932379713914174,0.7327376116978067,0.3989804663840299,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08062418725617686,0.7327376116978067,0.3975200385285066,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08062418725617686,0.7376116978066612,0.3914671471106995,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08322496749024708,0.7376116978066612,0.39138698046279247,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08322496749024708,0.7408610885458976,0.3862430898000215,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08452535760728218,0.7408610885458976,0.38605856687737994,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08452535760728218,0.7424857839155159,0.3846347437969422,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0858257477243173,0.7424857839155159,0.38439483453718437,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.0858257477243173,0.7489845653939886,0.3754305854888087,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08712613784135241,0.7489845653939886,0.3752933290891116,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08712613784135241,0.7497969130787977,0.3733700837083891,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08842652795838751,0.7497969130787977,0.3724292944909199,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08842652795838751,0.7546709991876523,0.36948525358362877,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08972691807542263,0.7546709991876523,0.3673539613991201,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.08972691807542263,0.7644191714053615,0.35702716459871764,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09102730819245773,0.7644191714053615,0.3569133663423446,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09102730819245773,0.7660438667749797,0.35358363298927703,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09232769830949285,0.7660438667749797,0.35295978226492786,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09232769830949285,0.7701056051990252,0.34734914984445864,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09362808842652796,0.7701056051990252,0.3464041307496501,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09362808842652796,0.7831031681559708,0.3281065610160446,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09492847854356307,0.7831031681559708,0.3278862533647489,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09492847854356307,0.7839155158407799,0.3270090828129446,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09622886866059818,0.7839155158407799,0.32588053837520026,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09622886866059818,0.7887896019496344,0.32350606153024336,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09752925877763328,0.7887896019496344,0.3218718175821869,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.09752925877763328,0.7985377741673436,0.30397678441080267,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10013003901170352,0.7985377741673436,0.3016642037795726,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10013003901170352,0.7993501218521527,0.3015810412254851,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10143042912873862,0.7993501218521527,0.3011108421235356,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10143042912873862,0.8001624695369618,0.30024712712300144,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10273081924577374,0.8001624695369618,0.29825384871666544,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10273081924577374,0.80178716490658,0.2972189499299904,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10403120936280884,0.80178716490658,0.29678641733282096,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10403120936280884,0.8042242079610074,0.29314209358964455,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10533159947984395,0.8042242079610074,0.2931319133349638,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10533159947984395,0.8082859463850528,0.2872953269368711,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10663198959687907,0.8082859463850528,0.28646929454244024,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10663198959687907,0.8107229894394801,0.2775163184668781,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10793237971391417,0.8107229894394801,0.2770920713189584,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10793237971391417,0.8131600324939074,0.2724216716865669,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10923276983094929,0.8131600324939074,0.271347545290461,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.10923276983094929,0.818034118602762,0.2659218188545978,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11053315994798439,0.818034118602762,0.26580787231554137,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11053315994798439,0.8188464662875711,0.2657849096202401,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11183355006501951,0.8188464662875711,0.2656339791839634,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11183355006501951,0.8220958570268074,0.26445096541738594,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11443433029908973,0.8220958570268074,0.263161991048414,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11443433029908973,0.8229082047116165,0.2630273774323876,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11573472041612484,0.8229082047116165,0.26077522109767015,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11573472041612484,0.8302193338748984,0.2546560682115667,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11703511053315994,0.8302193338748984,0.2536948866823625,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11703511053315994,0.8326563769293257,0.25057137474019514,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11833550065019506,0.8326563769293257,0.24990347111461658,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11833550065019506,0.8350934199837531,0.24732772700406264,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11963589076723016,0.8350934199837531,0.24458757341134224,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.11963589076723016,0.8383428107229894,0.2391974265966916,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12093628088426528,0.8383428107229894,0.2385595416766757,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12093628088426528,0.8399675060926076,0.23675658301008062,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1222366710013004,0.8399675060926076,0.23642670079073436,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1222366710013004,0.8505280259951259,0.22650296589465882,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1235370611183355,0.8505280259951259,0.2261380613259498,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1235370611183355,0.8521527213647441,0.22472849646089998,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12613784135240572,0.8521527213647441,0.2230262569543362,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12613784135240572,0.8537774167343624,0.2214735734454891,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12743823146944083,0.8537774167343624,0.22030713140814043,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12743823146944083,0.8554021121039805,0.2190008920319135,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12873862158647595,0.8554021121039805,0.2182793385111039,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.12873862158647595,0.8562144597887896,0.21823859988456273,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13003901170351106,0.8562144597887896,0.21822662914326313,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13003901170351106,0.8570268074735987,0.2180324704044489,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13133940182054615,0.8570268074735987,0.2176542748578898,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13133940182054615,0.8602761982128351,0.2129781825172298,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13263979193758127,0.8602761982128351,0.21290226109492053,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13263979193758127,0.8610885458976442,0.21033175855938283,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13394018205461639,0.8610885458976442,0.20856959911100728,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13394018205461639,0.8651502843216897,0.20454862786920466,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1352405721716515,0.8651502843216897,0.20423753552620072,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1352405721716515,0.8708367181153533,0.20062962910209242,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13654096228868662,0.8708367181153533,0.20046767264227683,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13654096228868662,0.8724614134849715,0.19936586292061553,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1378413524057217,0.8724614134849715,0.19784991819030429,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1378413524057217,0.8740861088545898,0.19567435665060412,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13914174252275682,0.8740861088545898,0.1946577900579115,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.13914174252275682,0.8773354995938262,0.18789670423354815,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14044213263979194,0.8773354995938262,0.18734154416886653,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14044213263979194,0.8813972380178716,0.18400432320963314,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14174252275682706,0.8813972380178716,0.18391311320401074,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14174252275682706,0.8838342810722989,0.1827710633911901,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14434330299089726,0.8838342810722989,0.18141591769081764,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14434330299089726,0.8878960194963444,0.17762978688669478,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14564369310793238,0.8878960194963444,0.17623946361278323,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.14564369310793238,0.8887083671811535,0.17520366761254735,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1469440832249675,0.8887083671811535,0.17513552399239796,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1469440832249675,0.8935824532900081,0.17322412657196892,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1482444733420026,0.8935824532900081,0.17318415034461357,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1482444733420026,0.8943948009748173,0.17139929273673146,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1508452535760728,0.8943948009748173,0.16950823914817276,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1508452535760728,0.9017059301380991,0.16183048521887106,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15214564369310793,0.9017059301380991,0.1615893622310227,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15214564369310793,0.9049553208773355,0.15865016385732594,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15344603381014305,0.9049553208773355,0.15470658298808043,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15344603381014305,0.909017059301381,0.150223945931318,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15474642392717816,0.909017059301381,0.1486409429869202,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15474642392717816,0.9114541023558083,0.14756828339916128,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15604681404421328,0.9114541023558083,0.14749328997705236,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15604681404421328,0.9122664500406173,0.1463400451429582,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15734720416124837,0.9122664500406173,0.14613060881871184,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15734720416124837,0.9130787977254264,0.14537879253621144,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15864759427828348,0.9130787977254264,0.14503707027912002,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.15864759427828348,0.9155158407798538,0.14226520447468846,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1599479843953186,0.9155158407798538,0.13892968708922068,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1599479843953186,0.917140536149472,0.13747564239869994,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16384915474642392,0.917140536149472,0.13566161673558352,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16384915474642392,0.9220146222583265,0.12969788420248426,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16644993498049415,0.9220146222583265,0.12831197829632518,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16644993498049415,0.9268887083671812,0.12429980933973755,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16775032509752927,0.9268887083671812,0.12192457521172588,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16775032509752927,0.9309504467912266,0.11940202850180147,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16905071521456436,0.9309504467912266,0.11896848132832469,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.16905071521456436,0.9317627944760357,0.11867151161227993,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17035110533159947,0.9317627944760357,0.11759627069837916,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17035110533159947,0.9333874898456539,0.11549689580283659,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1716514954486346,0.9333874898456539,0.11375791299994581,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1716514954486346,0.9350121852152722,0.11154008171510947,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1755526657997399,0.9350121852152722,0.10748705408911359,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1755526657997399,0.9358245329000813,0.1067732101871367,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17685305591677503,0.9358245329000813,0.10672510926212758,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17685305591677503,0.9374492282696995,0.10549780392658792,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17815344603381014,0.9374492282696995,0.1039581280141939,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.17815344603381014,0.9398862713241267,0.10139845107631326,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18075422626788037,0.9398862713241267,0.10108512858701156,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18075422626788037,0.9406986190089358,0.09952669796013633,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18205461638491546,0.9406986190089358,0.09714251592442764,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18205461638491546,0.9415109666937449,0.09693156786970976,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1846553966189857,0.9415109666937449,0.09523277120244303,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1846553966189857,0.9471974004874086,0.0865279704374004,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1859557867360208,0.9471974004874086,0.08495348021233205,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1859557867360208,0.9488220958570268,0.08229535709804313,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18725617685305593,0.9488220958570268,0.08136446642602559,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18725617685305593,0.9496344435418359,0.08003094458633934,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18855656697009102,0.9496344435418359,0.07980204436252093,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.18855656697009102,0.950446791226645,0.0788295491522048,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19115734720416125,0.950446791226645,0.07787509115764944,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19115734720416125,0.9561332250203087,0.07487057425342897,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19245773732119636,0.9561332250203087,0.07442997813229424,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19245773732119636,0.9569455727051178,0.07378494722947643,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19375812743823148,0.9569455727051178,0.07346694055019999,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19375812743823148,0.9577579203899269,0.07132917001246719,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19505851755526657,0.9577579203899269,0.07081325313634503,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19505851755526657,0.958570268074736,0.06993890049964199,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1976592977893368,0.958570268074736,0.06861682522131513,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.1976592977893368,0.9601949634443542,0.06727401171081186,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19895968790637192,0.9601949634443542,0.0662006367181838,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.19895968790637192,0.9610073111291633,0.06619496777048886,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20026007802340703,0.9610073111291633,0.06606910046107242,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20026007802340703,0.9658813972380179,0.06379104105037173,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20546163849154747,0.9658813972380179,0.06274671779484742,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20546163849154747,0.9675060926076361,0.06184155956971969,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2067620286085826,0.9675060926076361,0.061108094184048126,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2067620286085826,0.9699431356620634,0.059011208425776895,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20806241872561768,0.9699431356620634,0.05780756165138483,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.20806241872561768,0.9707554833468724,0.05767703302017254,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.21196358907672302,0.9707554833468724,0.05652322830345272,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.21196358907672302,0.9731925264012997,0.05542603226126349,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.21326397919375814,0.9731925264012997,0.05535233139726061,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.21326397919375814,0.9756295694557271,0.052235845107610916,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.22366710013003901,0.9756295694557271,0.049142342537884076,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.22366710013003901,0.9772542648253453,0.04869817182833483,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.22886866059817945,0.9772542648253453,0.04656517549314289,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.22886866059817945,0.9780666125101544,0.04651630101828431,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.235370611183355,0.9780666125101544,0.042699858427895324,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.235370611183355,0.9813160032493907,0.03948098072802162,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.24057217165149544,0.9813160032493907,0.03821446056020753,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.24057217165149544,0.9821283509341998,0.03741492224772895,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2444733420026008,0.9821283509341998,0.03598659827513224,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2444733420026008,0.9829406986190089,0.03509331900821637,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2483745123537061,0.9829406986190089,0.0326421349139699,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2483745123537061,0.983753046303818,0.03257372550119459,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.25487646293888166,0.983753046303818,0.028764923897833104,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.25487646293888166,0.9845653939886271,0.028645039201764567,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2574772431729519,0.9845653939886271,0.02753130408199175,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2574772431729519,0.9861900893582454,0.026252337042023247,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.26788036410923277,0.9861900893582454,0.02345393597459022,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.26788036410923277,0.9878147847278635,0.021695947887128187,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.27698309492847856,0.9878147847278635,0.018187529080158006,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.27698309492847856,0.9886271324126726,0.017810551218975457,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.28218465539661897,0.9886271324126726,0.016413072371314792,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.28218465539661897,0.9894394800974817,0.015857616229969083,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2847854356306892,0.9894394800974817,0.01580852388647707,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2847854356306892,0.9910641754670999,0.015545882159068963,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2886866059817945,0.9910641754670999,0.015463957387317607,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.2886866059817945,0.9943135662063363,0.014776086259380488,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.29128738621586475,0.9943135662063363,0.014220269825560334,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.29128738621586475,0.9951259138911455,0.013892635373402277,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.30039011703511054,0.9951259138911455,0.012164491258374915,0.9490576661219324
Logistic Regression,Anxiety_Stress,0.30039011703511054,0.9959382615759546,0.011936099384891905,0.9490576661219324
